Date,Time,Row,Identifier 1,Identifier 2,Preparation,Component,Comment,Method,Ampl. 44,BGD 44,Analysis,Start,Rt,End,Ampl. 45,Ampl. 46,BGD 45,BGD 46,Ref. Name,d 13C/12C
10/13/22,05:08:28,21,152,BASK_21,,Leu,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,4227,72.2,28088,892.0,898.3,925.7,4678,7511,82.8,130.3,CO2 Lab.Tank,-39.553
10/13/22,05:08:28,21,152,BASK_21,,Nor,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2468,96.3,28088,938.4,944.1,963.7,2734,4368,110.7,173.4,CO2 Lab.Tank,-40.976
10/13/22,05:08:28,21,152,BASK_21,,,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,1939,57.1,28088,1045.0,1050.4,1066.3,2154,3420,65.4,103.3,CO2 Lab.Tank,-37.105
10/13/22,05:08:28,21,152,BASK_21,,,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2711,56.5,28088,1139.9,1143.6,1163.1,3083,4865,64.8,102.3,CO2 Lab.Tank,-43.010
10/13/22,05:08:28,21,152,BASK_21,,Asp,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2469,50.5,28088,1231.4,1237.7,1250.7,2684,4359,57.8,91.6,CO2 Lab.Tank,-43.324
10/13/22,05:08:28,21,152,BASK_21,,Thr,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,1432,75.7,28088,1254.0,1259.0,1270.3,1603,2533,86.7,136.7,CO2 Lab.Tank,-35.157
10/13/22,05:08:28,21,152,BASK_21,,,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,1097,94.8,28088,1359.3,1363.9,1371.2,1224,1939,108.8,170.9,CO2 Lab.Tank,-39.826
10/13/22,05:08:28,21,152,BASK_21,,,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,578,94.8,28088,1371.2,1375.4,1384.2,652,1021,108.8,170.9,CO2 Lab.Tank,-43.568
10/13/22,05:08:28,21,152,BASK_21,,Phe,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2017,76.1,28088,1414.5,1420.2,1435.6,2212,3561,87.3,137.5,CO2 Lab.Tank,-41.235
10/13/22,05:08:28,21,152,BASK_21,,,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,1387,105.1,28088,1445.2,1451.3,1460.5,1567,2454,120.6,189.2,CO2 Lab.Tank,-25.822
10/13/22,05:08:28,21,152,BASK_21,,BF-CO2-Ref-5,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2681,-1.1,28088,1698.5,1717.8,1720.5,3049,4821,-1.5,-3.2,CO2 Lab.Tank,-42.933
10/13/22,05:08:28,21,152,BASK_21,,BF-CO2-Ref-6,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2682,-0.7,28088,1738.3,1757.7,1760.2,3051,4823,-1.0,-2.4,CO2 Lab.Tank,-43.130
10/13/22,05:08:28,21,152,BASK_21,,BF-CO2-Ref-7,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2681,-0.6,28088,1778.0,1797.4,1800.1,3050,4821,-0.9,-2.2,CO2 Lab.Tank,-43.202
10/13/22,04:30:30,20,151,BASK_19,,BF-CO2-Ref-1,2.000,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2651,-1.3,28087,215.5,234.7,237.4,3016,4767,-1.7,-3.6,CO2 Lab.Tank,-42.901
10/13/22,04:30:30,20,151,BASK_19,,BF-CO2-Ref-2,2.000,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2654,-0.8,28087,255.2,274.6,277.1,3018,4772,-1.1,-2.6,CO2 Lab.Tank,-43.138
10/13/22,04:30:30,20,151,BASK_19,,BF-CO2-Ref-3,2.000,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2651,-0.7,28087,295.1,314.3,317.1,3016,4767,-1.0,-2.4,CO2 Lab.Tank,-43.211
10/13/22,04:30:30,20,151,BASK_19,,,2.000,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,741,-1.2,28087,546.7,562.4,582.9,852,1309,-1.6,-3.2,CO2 Lab.Tank,-33.463
10/13/22,04:30:30,20,151,BASK_19,,CO2-Ref-1,2.000,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2653,70.3,28087,603.6,622.8,625.5,3018,4771,80.3,126.2,CO2 Lab.Tank,-43.010
10/13/22,04:30:30,20,151,BASK_19,,Ala,2.000,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,3004,44.0,28087,744.0,750.1,768.5,3335,5302,50.3,79.4,CO2 Lab.Tank,-39.197
10/13/22,04:30:30,20,151,BASK_19,,Val,2.000,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2435,50.0,28087,797.8,806.9,823.7,2737,4314,57.3,90.5,CO2 Lab.Tank,-38.225
10/13/22,04:30:30,20,151,BASK_19,,Gly,2.000,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,4513,53.5,28087,855.2,863.4,875.9,4812,7999,61.2,96.6,CO2 Lab.Tank,-41.099
10/13/22,04:30:30,20,151,BASK_19,,Ile,2.000,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2156,53.5,28087,879.9,885.7,892.0,2422,3821,61.2,96.6,CO2 Lab.Tank,-35.725
10/13/22,04:30:30,20,151,BASK_19,,Leu,2.000,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,3004,53.5,28087,892.0,897.4,922.5,3342,5328,61.2,96.6,CO2 Lab.Tank,-38.589
10/13/22,04:30:30,20,151,BASK_19,,Nor,2.000,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2936,85.7,28087,938.6,944.5,966.6,3254,5193,98.4,154.4,CO2 Lab.Tank,-40.617
10/13/22,04:30:30,20,151,BASK_19,,,2.000,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2607,57.5,28087,1045.0,1051.3,1071.3,2895,4620,65.9,103.9,CO2 Lab.Tank,-36.871
10/13/22,04:30:30,20,151,BASK_19,,CO2-Ref-2,2.000,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2654,59.5,28087,1141.1,1160.4,1162.9,3019,4772,68.2,107.5,CO2 Lab.Tank,-43.010
10/13/22,04:30:30,20,151,BASK_19,,Asp,2.000,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,1933,55.4,28087,1228.5,1237.5,1249.4,2115,3413,63.6,100.4,CO2 Lab.Tank,-42.600
10/13/22,04:30:30,20,151,BASK_19,,Thr,2.000,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,1058,73.0,28087,1254.2,1258.8,1269.5,1190,1868,83.6,131.8,CO2 Lab.Tank,-34.451
10/13/22,04:30:30,20,151,BASK_19,,,2.000,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,604,89.9,28087,1359.5,1363.5,1370.8,681,1066,103.1,162.0,CO2 Lab.Tank,-39.720
10/13/22,04:30:30,20,151,BASK_19,,,2.000,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,431,92.1,28087,1371.7,1375.4,1380.0,486,757,105.8,165.9,CO2 Lab.Tank,-45.356
10/13/22,04:30:30,20,151,BASK_19,,Phe,2.000,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,1349,73.6,28087,1414.5,1419.5,1424.3,1497,2377,84.4,132.9,CO2 Lab.Tank,-42.504
10/13/22,04:30:30,20,151,BASK_19,,,2.000,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,992,92.5,28087,1445.4,1450.5,1459.0,1127,1745,106.0,166.7,CO2 Lab.Tank,-25.148
10/13/22,04:30:30,20,151,BASK_19,,BF-CO2-Ref-5,2.000,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2676,-1.1,28087,1698.5,1717.8,1720.3,3043,4810,-1.5,-3.2,CO2 Lab.Tank,-43.069
10/13/22,04:30:30,20,151,BASK_19,,BF-CO2-Ref-6,2.000,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2678,-0.7,28087,1738.3,1757.7,1760.2,3046,4815,-1.0,-2.2,CO2 Lab.Tank,-43.242
10/13/22,04:30:30,20,151,BASK_19,,BF-CO2-Ref-7,2.000,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2677,-0.6,28087,1778.0,1797.4,1800.1,3044,4813,-0.9,-2.0,CO2 Lab.Tank,-43.294
10/13/22,03:52:32,19,150,SPIN_0066,,BF-CO2-Ref-1,2.014,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2665,-1.3,28086,215.5,234.7,237.4,3031,4792,-1.7,-3.7,CO2 Lab.Tank,-43.555
10/13/22,03:52:32,19,150,SPIN_0066,,BF-CO2-Ref-2,2.014,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2668,-0.8,28086,255.2,274.6,277.1,3035,4798,-1.1,-2.6,CO2 Lab.Tank,-43.800
10/13/22,03:52:32,19,150,SPIN_0066,,BF-CO2-Ref-3,2.014,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2666,-0.7,28086,294.9,314.3,317.1,3033,4795,-1.0,-2.3,CO2 Lab.Tank,-43.878
10/13/22,03:52:32,19,150,SPIN_0066,,CO2-Ref-1,2.014,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2742,-1.2,28086,546.7,622.8,631.2,3120,4932,-1.6,-3.3,CO2 Lab.Tank,-43.010
10/13/22,03:52:32,19,150,SPIN_0066,,Ala,2.014,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,4161,40.1,28086,743.6,750.5,769.1,4593,7366,45.9,72.6,CO2 Lab.Tank,-37.833
10/13/22,03:52:32,19,150,SPIN_0066,,Val,2.014,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,4373,50.9,28086,800.3,807.6,823.7,4861,7750,58.2,92.0,CO2 Lab.Tank,-37.541
10/13/22,03:52:32,19,150,SPIN_0066,,Gly,2.014,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,3197,65.5,28086,855.4,861.7,869.0,3438,5643,75.0,118.1,CO2 Lab.Tank,-41.631
10/13/22,03:52:32,19,150,SPIN_0066,,Ile,2.014,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,3943,87.8,28086,879.7,886.4,892.2,4397,6969,101.0,158.3,CO2 Lab.Tank,-35.984
10/13/22,03:52:32,19,150,SPIN_0066,,Leu,2.014,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,5116,87.8,28086,892.2,898.7,926.1,5646,9091,101.0,158.3,CO2 Lab.Tank,-38.149
10/13/22,03:52:32,19,150,SPIN_0066,,Nor,2.014,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2397,113.8,28086,938.2,943.8,963.7,2661,4245,131.0,204.6,CO2 Lab.Tank,-42.169
10/13/22,03:52:32,19,150,SPIN_0066,,,2.014,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2338,64.5,28086,1045.0,1050.6,1066.7,2603,4141,74.0,116.5,CO2 Lab.Tank,-37.794
10/13/22,03:52:32,19,150,SPIN_0066,,CO2-Ref-2,2.014,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2669,60.5,28086,1141.1,1160.4,1163.1,3036,4799,69.4,109.4,CO2 Lab.Tank,-43.010
10/13/22,03:52:32,19,150,SPIN_0066,,Asp,2.014,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,3963,55.4,28086,1231.4,1238.7,1253.4,4314,7005,63.5,100.4,CO2 Lab.Tank,-40.950
10/13/22,03:52:32,19,150,SPIN_0066,,Thr,2.014,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,1817,103.5,28086,1253.8,1259.2,1272.6,2027,3217,118.5,186.4,CO2 Lab.Tank,-35.287
10/13/22,03:52:32,19,150,SPIN_0066,,,2.014,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,211,77.9,28086,1332.8,1354.5,1359.1,242,375,89.4,140.8,CO2 Lab.Tank,-34.178
10/13/22,03:52:32,19,150,SPIN_0066,,,2.014,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,1305,77.9,28086,1359.1,1363.9,1371.5,1448,2300,89.4,140.8,CO2 Lab.Tank,-39.437
10/13/22,03:52:32,19,150,SPIN_0066,,,2.014,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,1078,77.9,28086,1371.5,1376.1,1386.1,1205,1908,89.4,140.8,CO2 Lab.Tank,-40.446
10/13/22,03:52:32,19,150,SPIN_0066,,Phe,2.014,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2405,93.8,28086,1414.5,1420.6,1437.3,2638,4246,107.6,169.2,CO2 Lab.Tank,-41.072
10/13/22,03:52:32,19,150,SPIN_0066,,,2.014,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,1584,126.9,28086,1445.2,1451.7,1460.5,1800,2811,145.9,228.3,CO2 Lab.Tank,-21.948
10/13/22,03:52:32,19,150,SPIN_0066,,BF-CO2-Ref-5,2.014,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2648,-1.0,28086,1698.5,1717.8,1720.5,3012,4762,-1.4,-3.0,CO2 Lab.Tank,-42.976
10/13/22,03:52:32,19,150,SPIN_0066,,BF-CO2-Ref-6,2.014,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2649,-0.6,28086,1738.3,1757.7,1760.2,3012,4762,-0.9,-2.1,CO2 Lab.Tank,-43.157
10/13/22,03:52:32,19,150,SPIN_0066,,BF-CO2-Ref-7,2.014,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2647,-0.5,28086,1778.0,1797.4,1800.1,3011,4761,-0.8,-2.0,CO2 Lab.Tank,-43.227
10/13/22,03:14:36,18,149,SPIN_0065,,BF-CO2-Ref-1,2.002,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2684,-1.3,28085,215.5,234.7,237.4,3054,4827,-1.7,-3.7,CO2 Lab.Tank,-42.909
10/13/22,03:14:36,18,149,SPIN_0065,,BF-CO2-Ref-2,2.002,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2688,-0.8,28085,255.2,274.6,277.1,3058,4834,-1.1,-2.6,CO2 Lab.Tank,-43.175
10/13/22,03:14:36,18,149,SPIN_0065,,BF-CO2-Ref-3,2.002,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2686,-0.7,28085,294.9,314.3,317.1,3055,4830,-1.0,-2.4,CO2 Lab.Tank,-43.252
10/13/22,03:14:36,18,149,SPIN_0065,,CO2-Ref-1,2.002,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2704,55.3,28085,603.6,622.8,630.6,3076,4862,63.1,99.3,CO2 Lab.Tank,-43.010
10/13/22,03:14:36,18,149,SPIN_0065,,Ala,2.002,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,4609,39.6,28085,743.0,750.1,770.8,5099,8157,45.3,71.7,CO2 Lab.Tank,-36.030
10/13/22,03:14:36,18,149,SPIN_0065,,Val,2.002,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,4825,52.4,28085,799.8,807.2,823.3,5382,8546,60.0,94.8,CO2 Lab.Tank,-35.486
10/13/22,03:14:36,18,149,SPIN_0065,,Gly,2.002,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,3474,68.8,28085,855.0,861.5,868.6,3732,6139,78.9,124.2,CO2 Lab.Tank,-38.804
10/13/22,03:14:36,18,149,SPIN_0065,,Ile,2.002,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,4369,93.6,28085,879.3,886.2,891.8,4869,7729,107.9,168.8,CO2 Lab.Tank,-33.910
10/13/22,03:14:36,18,149,SPIN_0065,,Leu,2.002,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,5646,93.6,28085,891.8,898.5,928.0,6251,10036,107.9,168.8,CO2 Lab.Tank,-36.727
10/13/22,03:14:36,18,149,SPIN_0065,,Nor,2.002,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2492,118.8,28085,937.8,943.4,963.3,2752,4404,136.9,213.8,CO2 Lab.Tank,-40.447
10/13/22,03:14:36,18,149,SPIN_0065,,,2.002,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2545,68.1,28085,1044.6,1050.2,1064.9,2814,4490,78.3,122.9,CO2 Lab.Tank,-34.726
10/13/22,03:14:36,18,149,SPIN_0065,,CO2-Ref-2,2.002,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2686,63.9,28085,1141.1,1160.4,1163.1,3055,4830,73.4,115.6,CO2 Lab.Tank,-43.010
10/13/22,03:14:36,18,149,SPIN_0065,,Asp,2.002,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,4644,58.3,28085,1230.8,1239.0,1253.2,5046,8211,66.9,105.6,CO2 Lab.Tank,-39.870
10/13/22,03:14:36,18,149,SPIN_0065,,Thr,2.002,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,1931,118.0,28085,1253.6,1259.0,1277.8,2156,3423,135.4,212.4,CO2 Lab.Tank,-33.483
10/13/22,03:14:36,18,149,SPIN_0065,,,2.002,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,252,82.6,28085,1332.4,1354.1,1358.7,288,447,94.7,148.9,CO2 Lab.Tank,-32.396
10/13/22,03:14:36,18,149,SPIN_0065,,,2.002,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,1576,82.6,28085,1358.7,1363.7,1371.0,1749,2779,94.7,148.9,CO2 Lab.Tank,-37.823
10/13/22,03:14:36,18,149,SPIN_0065,,,2.002,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,1274,82.6,28085,1371.0,1375.8,1385.9,1423,2255,94.7,148.9,CO2 Lab.Tank,-38.973
10/13/22,03:14:36,18,149,SPIN_0065,,Phe,2.002,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2656,98.4,28085,1414.1,1420.4,1436.9,2913,4692,112.9,177.3,CO2 Lab.Tank,-39.461
10/13/22,03:14:36,18,149,SPIN_0065,,,2.002,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,1723,133.4,28085,1444.8,1451.5,1460.3,1948,3049,153.3,239.9,CO2 Lab.Tank,-21.893
10/13/22,03:14:36,18,149,SPIN_0065,,BF-CO2-Ref-5,2.002,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2663,-1.0,28085,1698.5,1717.8,1720.5,3029,4788,-1.4,-3.0,CO2 Lab.Tank,-42.984
10/13/22,03:14:36,18,149,SPIN_0065,,BF-CO2-Ref-6,2.002,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2665,-0.6,28085,1738.3,1757.7,1760.2,3032,4792,-0.9,-2.1,CO2 Lab.Tank,-43.203
10/13/22,03:14:36,18,149,SPIN_0065,,BF-CO2-Ref-7,2.002,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2661,-0.5,28085,1778.2,1797.4,1800.1,3026,4784,-0.8,-1.9,CO2 Lab.Tank,-43.255
10/13/22,02:36:40,17,148,SPIN_0036,,BF-CO2-Ref-1,2.000,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2673,-1.3,28084,215.5,234.7,237.4,3040,4807,-1.7,-3.7,CO2 Lab.Tank,-42.782
10/13/22,02:36:40,17,148,SPIN_0036,,BF-CO2-Ref-2,2.000,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2675,-0.8,28084,255.2,274.6,277.1,3041,4810,-1.1,-2.7,CO2 Lab.Tank,-43.058
10/13/22,02:36:40,17,148,SPIN_0036,,BF-CO2-Ref-3,2.000,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2673,-0.7,28084,295.1,314.3,317.1,3038,4805,-1.0,-2.4,CO2 Lab.Tank,-43.134
10/13/22,02:36:40,17,148,SPIN_0036,,CO2-Ref-1,2.000,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2689,58.4,28084,603.6,622.8,630.6,3058,4835,66.7,104.6,CO2 Lab.Tank,-43.010
10/13/22,02:36:40,17,148,SPIN_0036,,Ala,2.000,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,4336,41.4,28084,743.2,750.1,770.2,4783,7660,47.3,74.8,CO2 Lab.Tank,-35.932
10/13/22,02:36:40,17,148,SPIN_0036,,Val,2.000,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,4430,52.6,28084,799.8,807.2,823.7,4923,7841,60.2,95.0,CO2 Lab.Tank,-35.641
10/13/22,02:36:40,17,148,SPIN_0036,,Gly,2.000,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,3259,66.1,28084,855.0,861.5,868.6,3531,5775,75.7,119.2,CO2 Lab.Tank,-39.640
10/13/22,02:36:40,17,148,SPIN_0036,,Ile,2.000,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,4043,89.6,28084,879.3,886.2,891.8,4493,7163,103.0,161.5,CO2 Lab.Tank,-34.288
10/13/22,02:36:40,17,148,SPIN_0036,,Leu,2.000,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,5282,89.6,28084,891.8,898.3,927.3,5834,9360,103.0,161.5,CO2 Lab.Tank,-36.602
10/13/22,02:36:40,17,148,SPIN_0036,,Nor,2.000,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2418,116.2,28084,938.0,943.4,963.1,2680,4268,133.8,209.0,CO2 Lab.Tank,-41.212
10/13/22,02:36:40,17,148,SPIN_0036,,,2.000,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2362,66.2,28084,1044.0,1050.2,1066.3,2616,4169,75.9,119.5,CO2 Lab.Tank,-35.782
10/13/22,02:36:40,17,148,SPIN_0036,,CO2-Ref-2,2.000,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2676,62.0,28084,1141.1,1160.4,1163.1,3042,4810,71.1,112.1,CO2 Lab.Tank,-43.010
10/13/22,02:36:40,17,148,SPIN_0036,,Asp,2.000,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,3651,57.1,28084,1231.6,1238.3,1253.2,3955,6451,65.5,103.4,CO2 Lab.Tank,-40.055
10/13/22,02:36:40,17,148,SPIN_0036,,Thr,2.000,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,1808,100.6,28084,1253.8,1259.0,1278.0,2018,3201,115.3,181.3,CO2 Lab.Tank,-33.727
10/13/22,02:36:40,17,148,SPIN_0036,,,2.000,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,217,79.6,28084,1333.0,1354.3,1358.7,248,384,91.2,143.5,CO2 Lab.Tank,-32.063
10/13/22,02:36:40,17,148,SPIN_0036,,,2.000,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,1689,79.6,28084,1358.7,1363.9,1371.2,1873,2978,91.2,143.5,CO2 Lab.Tank,-38.601
10/13/22,02:36:40,17,148,SPIN_0036,,,2.000,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,1022,79.6,28084,1371.2,1375.6,1385.7,1138,1805,91.2,143.5,CO2 Lab.Tank,-38.166
10/13/22,02:36:40,17,148,SPIN_0036,,Phe,2.000,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2507,94.0,28084,1414.1,1420.4,1436.9,2745,4431,107.8,169.3,CO2 Lab.Tank,-39.775
10/13/22,02:36:40,17,148,SPIN_0036,,,2.000,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,1633,129.1,28084,1444.8,1451.5,1461.1,1845,2892,148.3,232.2,CO2 Lab.Tank,-20.274
10/13/22,02:36:40,17,148,SPIN_0036,,BF-CO2-Ref-5,2.000,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2659,-1.0,28084,1698.5,1717.8,1720.5,3022,4781,-1.4,-3.1,CO2 Lab.Tank,-42.986
10/13/22,02:36:40,17,148,SPIN_0036,,BF-CO2-Ref-6,2.000,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2659,-0.6,28084,1738.3,1757.7,1760.2,3022,4780,-0.9,-2.2,CO2 Lab.Tank,-43.161
10/13/22,02:36:40,17,148,SPIN_0036,,BF-CO2-Ref-7,2.000,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2657,-0.5,28084,1778.2,1797.4,1800.1,3020,4777,-0.8,-2.1,CO2 Lab.Tank,-43.242
10/13/22,01:58:43,16,147,SPIN_0034,,BF-CO2-Ref-1,2.013,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2695,-1.3,28083,215.5,234.7,237.4,3068,4847,-1.7,-3.7,CO2 Lab.Tank,-42.880
10/13/22,01:58:43,16,147,SPIN_0034,,BF-CO2-Ref-2,2.013,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2698,-0.8,28083,255.2,274.6,277.1,3071,4853,-1.2,-2.6,CO2 Lab.Tank,-43.086
10/13/22,01:58:43,16,147,SPIN_0034,,BF-CO2-Ref-3,2.013,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2696,-0.7,28083,294.9,314.3,317.1,3068,4849,-1.0,-2.3,CO2 Lab.Tank,-43.175
10/13/22,01:58:43,16,147,SPIN_0034,,CO2-Ref-1,2.013,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2718,56.1,28083,603.6,622.8,625.1,3094,4889,64.2,100.6,CO2 Lab.Tank,-43.010
10/13/22,01:58:43,16,147,SPIN_0034,,Ala,2.013,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,4268,40.6,28083,743.8,750.9,771.0,4715,7549,46.4,73.4,CO2 Lab.Tank,-36.218
10/13/22,01:58:43,16,147,SPIN_0034,,Val,2.013,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,4484,52.2,28083,800.5,807.8,823.5,5005,7932,59.8,94.4,CO2 Lab.Tank,-35.538
10/13/22,01:58:43,16,147,SPIN_0034,,Gly,2.013,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,3538,66.5,28083,855.6,862.3,869.4,3795,6256,76.3,119.9,CO2 Lab.Tank,-39.503
10/13/22,01:58:43,16,147,SPIN_0034,,Ile,2.013,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,4251,93.7,28083,879.9,886.8,892.4,4734,7535,108.1,168.9,CO2 Lab.Tank,-34.717
10/13/22,01:58:43,16,147,SPIN_0034,,Leu,2.013,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,5516,93.7,28083,892.4,898.9,928.2,6093,9774,108.1,168.9,CO2 Lab.Tank,-36.904
10/13/22,01:58:43,16,147,SPIN_0034,,Nor,2.013,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2594,117.6,28083,938.4,944.1,963.1,2867,4584,135.5,211.4,CO2 Lab.Tank,-41.245
10/13/22,01:58:43,16,147,SPIN_0034,,,2.013,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2624,66.9,28083,1045.2,1050.9,1067.4,2899,4631,76.8,120.8,CO2 Lab.Tank,-36.117
